utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m)
2025-09-01 14:00:00,-1.3858366400786788,1.5409030396627688,1.543607225506795,-1.5182074756023325
2025-09-01 14:15:00,-1.2932562035584416,1.4355223407801463,1.610976642830287,-1.4912786385495094
2025-09-01 14:30:00,-1.1080953305179675,1.2247609430149011,1.7457154774772705,-1.4374209644438634
2025-09-01 14:45:00,-0.9229344574774933,1.0139995452496562,1.8804543121242543,-1.3835632903382171
2025-09-01 15:00:00,-0.7377735844370195,0.8032381474844112,2.015193146771238,-1.3297056162325713
2025-09-01 15:15:00,-0.7074993471808013,0.6388620805251347,2.0717640138396467,-0.9017988022844351
2025-09-01 15:30:00,-0.6772251099245835,0.4744860135658585,2.128334880908055,-0.473891988336299
2025-09-01 15:45:00,-0.6469508726683653,0.3101099466065821,2.1849057479764635,-0.04598517438816296
2025-09-01 16:00:00,-0.6469508726683653,0.14573387964730578,2.2380829378800735,0.13345281786965252
2025-09-01 16:15:00,-0.7153346151597271,-0.14062119735282977,2.2380829378800735,0.13345281786965252
2025-09-01 16:30:00,-0.8139925949073066,-0.4269762743529653,2.234689260715274,-0.11501600382066837
2025-09-01 16:45:00,-0.9126505746548865,-0.7133313513531009,2.2312955835504753,-0.36348482551098926
2025-09-01 17:00:00,-1.0091435168767555,-0.9996864283532363,2.2279019063856764,-0.36348482551098926
2025-09-01 17:15:00,-1.0091435168767555,-1.1438645994083052,2.067499705631989,-0.08860487637766504
2025-09-01 17:30:00,-1.0069784793510443,-1.2880427704633741,1.9070975048783019,0.4347438944459801
2025-09-01 17:45:00,-1.0048134418253332,-1.4322209415184433,1.7466953041246147,0.9580926652696252
2025-09-01 18:00:00,-1.0048134418253332,-1.5763991125735122,1.5862931033709278,1.432079250745258
2025-09-01 18:15:00,-1.1295321805598015,-1.6350701841693878,1.4088950994285658,1.432079250745258
2025-09-01 18:30:00,-1.2564159568199804,-1.6937412557652638,1.2314970954862041,1.3827170653972454
2025-09-01 18:45:00,-1.38329973308016,-1.7524123273611398,1.0540990915438424,1.333354880049233
2025-09-01 19:00:00,-1.5101835093403388,-1.8110833989570154,0.8767010876014808,1.2839926947012206
2025-09-01 19:15:00,-1.5694121599042254,-1.8946886700179255,0.5957734071660726,0.847568050387696
2025-09-01 19:30:00,-1.6286408104681125,-1.9782939410788354,0.3148457267306646,0.41114340607417116
2025-09-01 19:45:00,-1.6878694610319993,-2.0618992121397453,0.03391804629525654,-0.025281238239353576
2025-09-01 20:00:00,-1.7246983275567433,-2.1027593431106184,-0.21892776207780051,-0.4590271179585801
2025-09-01 20:15:00,-1.7246983275567433,-2.1027593431106184,-0.21892776207780051,-0.4590271179585801
2025-09-01 20:30:00,-1.7022985435176003,-2.060014203020582,-0.19084589001544944,-0.45634835336428214
2025-09-01 20:45:00,-1.6798987594784578,-2.017269062930545,-0.16276401795309833,-0.4536695887699841
2025-09-01 21:00:00,-1.6574989754393148,-1.9745239228405085,-0.13468214589074726,-0.45099082417568603
2025-09-01 21:15:00,-1.635099191400172,-1.931778782750472,-0.10660027382839621,-0.44831205958138803
2025-09-01 21:30:00,-1.612699407361029,-1.8890336426604353,-0.07851840176604516,-0.44563329498709003
2025-09-01 21:45:00,-1.5902996233218865,-1.8462885025703983,-0.050436529703694104,-0.442954530392792
2025-09-01 22:00:00,-1.5678998392827435,-1.803543362480362,-0.02235465764134298,-0.440275765798494
2025-09-01 22:15:00,-1.545500055243601,-1.7607982223903251,0.005727214421008037,-0.4375970012041959
2025-09-01 22:30:00,-1.5231002712044583,-1.7180530823002889,0.03380908648335909,-0.4349182366098979
2025-09-01 22:45:00,-1.5007004871653153,-1.6753079422102521,0.06189095854571018,-0.4322394720155999
2025-09-01 23:00:00,-1.4783007031261728,-1.6325628021202152,0.08997283060806123,-0.42956070742130187
2025-09-01 23:15:00,-1.4559009190870298,-1.589817662030179,0.11805470267041229,-0.42688194282700387
2025-09-01 23:30:00,-1.4335011350478872,-1.547072521940142,0.14613657473276334,-0.42420317823270587
2025-09-01 23:45:00,-1.4111013510087442,-1.5043273818501053,0.17421844679511447,-0.4215244136384078
2025-09-02 00:00:00,-1.3887015669696017,-1.4615822417600688,0.20230031885746552,-0.41884564904410976
2025-09-02 00:15:00,-1.3663017829304587,-1.418837101670032,0.23038219091981657,-0.4161668844498118
2025-09-02 00:30:00,-1.343901998891316,-1.3760919615799954,0.2584640629821676,-0.41348811985551376
2025-09-02 00:45:00,-1.321502214852173,-1.3333468214899589,0.2865459350445187,-0.4108093552612157
2025-09-02 01:00:00,-1.2991024308130303,-1.2906016813999222,0.3146278071068697,-0.4081305906669177
2025-09-02 01:15:00,-1.2767026467738873,-1.2478565413098857,0.3427096791692209,-0.4054518260726197
2025-09-02 01:30:00,-1.2543028627347448,-1.205111401219849,0.37079155123157187,-0.40277306147832165
2025-09-02 01:45:00,-1.2319030786956022,-1.1623662611298122,0.398873423293923,-0.40009429688402365
2025-09-02 02:00:00,-1.2095032946564592,-1.1196211210397757,0.42695529535627397,-0.3974155322897256
2025-09-02 02:15:00,-1.1871035106173167,-1.076875980949739,0.4550371674186251,-0.3947367676954276
2025-09-02 02:30:00,-1.1647037265781737,-1.034130840859702,0.4831190394809761,-0.3920580031011296
2025-09-02 02:45:00,-1.1423039425390311,-0.9913857007696657,0.5112009115433273,-0.38937923850683154
2025-09-02 03:00:00,-1.1199041584998881,-0.948640560679629,0.5392827836056782,-0.3867004739125335
2025-09-02 03:15:00,-1.0975043744607456,-0.9058954205895925,0.5673646556680293,-0.38402170931823554
2025-09-02 03:30:00,-1.0751045904216026,-0.8631502804995558,0.5954465277303804,-0.3813429447239375
2025-09-02 03:45:00,-1.0527048063824598,-0.8204051404095191,0.6235283997927314,-0.3786641801296394
2025-09-02 04:00:00,-1.0303050223433172,-0.7776600003194826,0.6516102718550826,-0.3759854155353415
2025-09-02 04:15:00,-1.0079052383041742,-0.7349148602294459,0.6796921439174335,-0.3733066509410434
2025-09-02 04:30:00,-0.9855054542650317,-0.6921697201394091,0.7077740159797846,-0.37062788634674537
2025-09-02 04:45:00,-0.9631056702258887,-0.6494245800493725,0.7358558880421356,-0.3679491217524474
2025-09-02 05:00:00,-0.9407058861867461,-0.6066794399593357,0.7639377601044868,-0.3652703571581494
2025-09-02 05:15:00,-0.9183061021476031,-0.5639342998692993,0.7920196321668379,-0.3625915925638513
2025-09-02 05:30:00,-0.8959063181084606,-0.5211891597792625,0.8201015042291889,-0.3599128279695533
