utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m),x_error (m)_lag_1,x_error (m)_lag_2,x_error (m)_lag_4,x_error (m)_lag_8,x_error (m)_lag_12,x_error (m)_lag_16,x_error (m)_lag_24,x_error (m)_lag_48,y_error (m)_lag_1,y_error (m)_lag_2,y_error (m)_lag_4,y_error (m)_lag_8,y_error (m)_lag_12,y_error (m)_lag_16,y_error (m)_lag_24,y_error (m)_lag_48,z_error (m)_lag_1,z_error (m)_lag_2,z_error (m)_lag_4,z_error (m)_lag_8,z_error (m)_lag_12,z_error (m)_lag_16,z_error (m)_lag_24,z_error (m)_lag_48,satclockerror (m)_lag_1,satclockerror (m)_lag_2,satclockerror (m)_lag_4,satclockerror (m)_lag_8,satclockerror (m)_lag_12,satclockerror (m)_lag_16,satclockerror (m)_lag_24,satclockerror (m)_lag_48,x_error (m)_rolling_mean_3,x_error (m)_rolling_std_3,x_error (m)_rolling_min_3,x_error (m)_rolling_max_3,x_error (m)_rolling_mean_6,x_error (m)_rolling_std_6,x_error (m)_rolling_min_6,x_error (m)_rolling_max_6,x_error (m)_rolling_mean_12,x_error (m)_rolling_std_12,x_error (m)_rolling_min_12,x_error (m)_rolling_max_12,y_error (m)_rolling_mean_3,y_error (m)_rolling_std_3,y_error (m)_rolling_min_3,y_error (m)_rolling_max_3,y_error (m)_rolling_mean_6,y_error (m)_rolling_std_6,y_error (m)_rolling_min_6,y_error (m)_rolling_max_6,y_error (m)_rolling_mean_12,y_error (m)_rolling_std_12,y_error (m)_rolling_min_12,y_error (m)_rolling_max_12,z_error (m)_rolling_mean_3,z_error (m)_rolling_std_3,z_error (m)_rolling_min_3,z_error (m)_rolling_max_3,z_error (m)_rolling_mean_6,z_error (m)_rolling_std_6,z_error (m)_rolling_min_6,z_error (m)_rolling_max_6,z_error (m)_rolling_mean_12,z_error (m)_rolling_std_12,z_error (m)_rolling_min_12,z_error (m)_rolling_max_12,satclockerror (m)_rolling_mean_3,satclockerror (m)_rolling_std_3,satclockerror (m)_rolling_min_3,satclockerror (m)_rolling_max_3,satclockerror (m)_rolling_mean_6,satclockerror (m)_rolling_std_6,satclockerror (m)_rolling_min_6,satclockerror (m)_rolling_max_6,satclockerror (m)_rolling_mean_12,satclockerror (m)_rolling_std_12,satclockerror (m)_rolling_min_12,satclockerror (m)_rolling_max_12,x_error (m)_diff1,x_error (m)_diff2,y_error (m)_diff1,y_error (m)_diff2,z_error (m)_diff1,z_error (m)_diff2,satclockerror (m)_diff1,satclockerror (m)_diff2,hour,hour_sin,hour_cos,day_of_week,day_index,x_error (m)_t+1,x_error (m)_t+2,x_error (m)_t+3,x_error (m)_t+4,x_error (m)_t+8,x_error (m)_t+12,x_error (m)_t+24,x_error (m)_t+48,x_error (m)_t+96,y_error (m)_t+1,y_error (m)_t+2,y_error (m)_t+3,y_error (m)_t+4,y_error (m)_t+8,y_error (m)_t+12,y_error (m)_t+24,y_error (m)_t+48,y_error (m)_t+96,z_error (m)_t+1,z_error (m)_t+2,z_error (m)_t+3,z_error (m)_t+4,z_error (m)_t+8,z_error (m)_t+12,z_error (m)_t+24,z_error (m)_t+48,z_error (m)_t+96,satclockerror (m)_t+1,satclockerror (m)_t+2,satclockerror (m)_t+3,satclockerror (m)_t+4,satclockerror (m)_t+8,satclockerror (m)_t+12,satclockerror (m)_t+24,satclockerror (m)_t+48,satclockerror (m)_t+96
2025-09-01 18:00:00,0.5159663990710954,0.4895640035513441,-1.865783164769571,1.6101919081681242,0.613075348260519,0.7101842974499425,0.9044021958287898,1.1957290433970602,0.3239981364528403,-0.5856476431772917,-0.1712891076527089,2.118570496578895,0.5662774895417911,0.6429909755322382,0.7964179475131321,1.0265584054844732,0.265290060218748,-0.5359614214460963,-0.2788489743068009,1.5507950273600462,-1.7730368509813947,-1.6184031500852425,-1.309135748292937,-0.690600944708327,-0.2392132971146391,0.1821961496906998,0.0023269449606061,-0.9045893033747828,1.6101919081681242,1.598620220183671,1.5754768442147646,1.529190092276952,1.0427709820301876,0.5563518717834232,-0.2407236808512334,0.3492254074413137,0.613075348260519,0.09710894918942439,0.5159663990710954,0.7101842974499425,0.7587387720446542,0.18167420852823318,0.5159663990710954,1.0015111450182133,0.8723137505690558,0.23977489795546994,0.5159663990710954,1.1957290433970602,0.5662774895417911,0.07671348599044846,0.4895640035513441,0.6429909755322382,0.6813477185274617,0.14351779076066867,0.4895640035513441,0.8731314335035794,0.7619909140973539,0.19614024917573392,0.474785518032791,1.0265584054844732,-1.7524077219454028,0.12497355176153095,-1.865783164769571,-1.6184031500852425,-1.5307717351191699,0.27342092243429167,-1.865783164769571,-1.1545020473967846,-1.0929213091885757,0.5191440948146109,-1.865783164769571,-0.3520602090130611,1.606334678839973,0.006680917172578918,1.598620220183671,1.6101919081681242,1.5909057615273687,0.018896487349722463,1.5639051562303117,1.6101919081681242,1.5021384601174281,0.14255922734162904,1.164375759591879,1.6101919081681242,-0.09710894918942359,-1.1102230246251565e-16,-0.07671348599044703,0.0,-0.09274631378817633,0.06188738710797592,0.0,-0.011571687984453183,18,-1.0,-1.8369701987210297e-16,0,0,0.4430263776132714,0.3700863561554475,0.2971463346976237,0.2242063132397997,-0.067553772591496,-0.4178517476339046,-1.5986627629216763,1.2684002952763334,0.2070187147098726,0.408847475789852,0.3281309480283599,0.2474144202668678,0.1666978925053757,-0.1561682185405925,-0.4290609846906155,-1.2769961191088528,1.0832556551411046,0.0929155419824393,-1.865783164769571,-1.803895777661595,-1.7420083905536188,-1.6801210034456429,-1.432571455013738,-0.7501350559363895,0.8240250314716938,-0.3748199130581583,-1.3537273797722145,1.448038266509313,1.2743129368660484,1.1005876072227845,0.9268622775795194,0.2319609590064616,-0.1270736812596429,0.2313107985359219,0.7171036859249161,1.3630086712287668
2025-09-01 18:15:00,0.4430263776132714,0.408847475789852,-1.865783164769571,1.448038266509313,0.5159663990710954,0.613075348260519,0.8072932466393661,1.1957290433970602,0.5662081004862513,-0.4026317556473925,-0.2304831841562207,1.9677527008459943,0.4895640035513441,0.5662774895417911,0.7197044615226852,1.0265584054844732,0.474785518032791,-0.3631963132233811,-0.3155793238981288,1.4335086923650568,-1.865783164769571,-1.7730368509813947,-1.4637694491890898,-0.8452346456044796,-0.3520602090130611,0.0993274385806267,0.0023269449606061,-0.8464998218162949,1.6101919081681242,1.6101919081681242,1.5870485321992178,1.540761780261405,1.164375759591879,0.6779566493451142,-0.1410892367719013,0.2097771631660858,0.5240227083149619,0.08531026429171275,0.4430263776132714,0.613075348260519,0.6656579774771639,0.1753734730432697,0.4430263776132714,0.9044021958287898,0.8620486069963076,0.25614884168832014,0.4430263776132714,1.1957290433970602,0.4882296562943291,0.07872348867673457,0.408847475789852,0.5662774895417911,0.6039670589085071,0.1445929260978862,0.408847475789852,0.7964179475131321,0.7564960772437755,0.20561261026953787,0.408847475789852,1.0265584054844732,-1.834867726840179,0.05354710923194494,-1.865783164769571,-1.7730368509813947,-1.6493185880146344,0.2280914931483791,-1.865783164769571,-1.309135748292937,-1.2190648888349516,0.5065130662244026,-1.865783164769571,-0.4649071209114831,1.5561406942818536,0.09361944866177684,1.448038266509313,1.6101919081681242,1.5715946132405358,0.062016049419777584,1.448038266509313,1.6101919081681242,1.5257770023605477,0.09802239411677673,1.2859805371535695,1.6101919081681242,-0.07294002145782402,0.024168927731599565,-0.08071652776149213,-0.004003041771045102,0.0,0.09274631378817633,-0.1621536416588112,-0.1621536416588112,18,-1.0,-1.8369701987210297e-16,0,0,0.3700863561554475,0.2971463346976237,0.2242063132397997,0.1512662917819758,-0.1551282663520981,-0.5054262413945066,-1.5841144864445436,1.2065073981826726,0.2070187147098726,0.3281309480283599,0.2474144202668678,0.1666978925053757,0.0859813647438836,-0.2243914100780982,-0.4972841762281211,-1.2456557450927457,1.0241383085236682,0.0929155419824393,-1.803895777661595,-1.7420083905536188,-1.6801210034456429,-1.6182336163376667,-1.261962355244401,-0.5795259561670524,0.8240250314716938,-0.3432645098850572,-1.3537273797722145,1.2743129368660484,1.1005876072227845,0.9268622775795194,0.7531369479362551,0.1422022989399354,-0.216832341326169,0.2313107985359219,0.4162491705174654,1.2172763364663644
2025-09-01 18:30:00,0.3700863561554475,0.3281309480283599,-1.803895777661595,1.2743129368660484,0.4430263776132714,0.5159663990710954,0.7101842974499425,1.0986200942076367,0.8084180645196622,-0.1604217916139816,-0.2896772606597326,1.6661171093801923,0.408847475789852,0.4895640035513441,0.6429909755322382,0.9498449194940264,0.6842809758468342,-0.153700855409338,-0.3523096734894567,1.198936022375079,-1.865783164769571,-1.865783164769571,-1.6184031500852425,-0.999868346500632,-0.4649071209114831,-0.0135194733177951,0.032305145748955,-0.7303208586993186,1.448038266509313,1.6101919081681242,1.598620220183671,1.5523334682458585,1.2859805371535695,0.7995614269068053,-0.0414547926925692,-0.0691193253843697,0.44302637761327146,0.07294002145782492,0.3700863561554475,0.5159663990710954,0.576605337531607,0.16526392267102558,0.3700863561554475,0.8072932466393661,0.825520964632623,0.293082972640114,0.3700863561554475,1.1957290433970602,0.408847475789852,0.08071652776149431,0.3281309480283599,0.4895640035513441,0.5259192256610451,0.14631131280989673,0.3281309480283599,0.7197044615226852,0.7268169082589027,0.23983961055800287,0.3281309480283599,1.0265584054844732,-1.845154035733579,0.035730699606226116,-1.865783164769571,-1.803895777661595,-1.7317785929094107,0.15968749162526183,-1.865783164769571,-1.4637694491890898,-1.3306472768974607,0.4715521784021721,-1.865783164769571,-0.5777540328099051,1.4441810371811616,0.16797270464066374,1.2743129368660484,1.6101919081681242,1.5214006286824164,0.1359960725932519,1.2743129368660484,1.6101919081681242,1.5248047023365876,0.10064012137469781,1.2743129368660484,1.6101919081681242,-0.07294002145782391,1.1102230246251565e-16,-0.08071652776149207,5.551115123125783e-17,0.061887387107976144,0.061887387107976144,-0.1737253296432646,-0.011571687984453405,18,-1.0,-1.8369701987210297e-16,0,0,0.2971463346976237,0.2242063132397997,0.1512662917819758,0.0783262703241518,-0.2427027601127002,-0.5930007351551088,-1.4509214899323588,1.0170056381137904,0.1114260843903688,0.2474144202668678,0.1666978925053757,0.0859813647438836,0.0052648369823915,-0.292614601615604,-0.5655073677656269,-1.132166461324036,0.8465335599106008,0.0081563445043222,-1.7420083905536188,-1.6801210034456429,-1.6182336163376667,-1.5563462292296906,-1.0913532554750638,-0.4089168563977152,0.7980169936608221,-0.3022323206418106,-1.2452075279024406,1.1005876072227845,0.9268622775795194,0.7531369479362551,0.5794116182929907,0.0524436388734093,-0.3065910013926951,0.1495136661465356,0.0755870116486189,1.071544001703962
2025-09-01 18:45:00,0.2971463346976237,0.2474144202668678,-1.7420083905536188,1.1005876072227845,0.3700863561554475,0.4430263776132714,0.613075348260519,1.0015111450182133,1.0506280285530731,0.0817881724194293,-0.3488713371632444,1.3644815179143903,0.3281309480283599,0.408847475789852,0.5662774895417911,0.8731314335035794,0.8937764336608773,0.055794602404705,-0.3890400230807846,0.9643633523851004,-1.803895777661595,-1.865783164769571,-1.7730368509813947,-1.1545020473967846,-0.5777540328099051,-0.1263663852162171,0.062283346537304,-0.6141418955823424,1.2743129368660484,1.448038266509313,1.6101919081681242,1.5639051562303117,1.407585314715261,0.9211662044684964,0.0581796513867627,-0.3480158139348254,0.3700863561554475,0.07294002145782474,0.2971463346976237,0.4430263776132714,0.49158085220798325,0.153666043687111,0.2971463346976237,0.7101842974499425,0.7627308234780021,0.3199530156962936,0.2971463346976237,1.1957290433970602,0.3281309480283599,0.08071652776149468,0.2474144202668678,0.408847475789852,0.4472042187850755,0.14823690257528377,0.2474144202668678,0.6429909755322382,0.6729534071427352,0.26966129733078864,0.2474144202668678,1.0265584054844732,-1.8038957776615951,0.061887387107973243,-1.865783164769571,-1.7420083905536188,-1.7781517498034989,0.092599572858669,-1.865783164769571,-1.6184031500852425,-1.4276684733761036,0.41945726887752943,-1.865783164769571,-0.690600944708327,1.2743129368660486,0.17372532964325577,1.1005876072227845,1.448038266509313,1.4403238078530112,0.21251254332060368,1.1005876072227845,1.6101919081681242,1.4992215600455479,0.15660563302655395,1.1005876072227845,1.6101919081681242,-0.0729400214578238,1.1102230246251565e-16,-0.0807165277614921,-2.7755575615628914e-17,0.061887387107976144,0.0,-0.17372532964326393,6.661338147750939e-16,18,-1.0,-1.8369701987210297e-16,0,0,0.2242063132397997,0.1512662917819758,0.0783262703241518,0.0053862488663279,-0.3302772538733024,-0.680575228915711,-1.3177284934201745,0.8275038780449078,0.0158334540708651,0.1666978925053757,0.0859813647438836,0.0052648369823915,-0.0754516907791005,-0.3608377931531097,-0.6337305593031327,-1.0186771775553265,0.6689288112975333,-0.0766028529737948,-1.6801210034456429,-1.6182336163376667,-1.5563462292296906,-1.4944588421217144,-0.9207441557057268,-0.238307756628378,0.7720089558499502,-0.2612001313985641,-1.1366876760326663,0.9268622775795194,0.7531369479362551,0.5794116182929907,0.4056862886497261,-0.0373150211931167,-0.3963496614592213,0.0677165337571493,-0.2650751472202277,0.92581166694156
2025-09-01 19:00:00,0.2242063132397997,0.1666978925053757,-1.6801210034456429,0.9268622775795194,0.2971463346976237,0.3700863561554475,0.5159663990710954,0.9044021958287898,1.1957290433970602,0.3239981364528403,-0.4080654136667562,1.0628459264485888,0.2474144202668678,0.3281309480283599,0.4895640035513441,0.7964179475131321,1.0265584054844732,0.265290060218748,-0.4257703726721125,0.7297906823951221,-1.7420083905536188,-1.803895777661595,-1.865783164769571,-1.309135748292937,-0.690600944708327,-0.2392132971146391,0.0922615473256529,-0.4979629324653661,1.1005876072227845,1.2743129368660484,1.6101919081681242,1.5754768442147646,1.529190092276952,1.0427709820301876,0.1578140954660948,-0.6269123024852812,0.2971463346976236,0.07294002145782472,0.2242063132397997,0.3700863561554475,0.4105845215062928,0.1431122001830832,0.2242063132397997,0.613075348260519,0.6817705959648971,0.3233258619680514,0.2242063132397997,1.1957290433970602,0.24741442026686777,0.08071652776149511,0.1666978925053757,0.3281309480283599,0.3678220382805985,0.14994202739796436,0.1666978925053757,0.5662774895417911,0.601298364394477,0.28115576037181456,0.1666978925053757,1.0265584054844732,-1.7420083905536188,0.06188738710797438,-1.803895777661595,-1.6801210034456429,-1.788438058696899,0.07256578764634426,-1.865783164769571,-1.6801210034456429,-1.51012847827088,0.35345776574131765,-1.865783164769571,-0.8452346456044796,1.100587607222784,0.17372532964325596,0.9268622775795194,1.2743129368660484,1.328364150752319,0.27899215234424324,0.9268622775795194,1.6101919081681242,1.4490275754874284,0.2268845059662811,0.9268622775795194,1.6101919081681242,-0.072940021457824,-1.942890293094024e-16,-0.0807165277614921,0.0,0.06188738710797592,-2.220446049250313e-16,-0.17372532964326504,-1.1102230246251565e-15,19,-0.9659258262890684,0.2588190451025203,0,0,0.1512662917819758,0.0783262703241518,0.0053862488663279,-0.067553772591496,-0.4178517476339046,-0.768149722676313,-1.1845354969079895,0.6380021179760254,-0.0797591762486386,0.0859813647438836,0.0052648369823915,-0.0754516907791005,-0.1561682185405925,-0.4290609846906155,-0.7019537508406383,-0.9051878937866172,0.491324062684466,-0.1613620504519119,-1.6182336163376667,-1.5563462292296906,-1.4944588421217144,-1.432571455013738,-0.7501350559363895,-0.0676986568590408,0.7460009180390784,-0.2201679421553175,-1.0281678241628924,0.7531369479362551,0.5794116182929907,0.4056862886497261,0.2319609590064616,-0.1270736812596429,-0.3963496614592213,-0.0140805986322369,-0.6057373060890742,0.7800793321791576
2025-09-01 19:15:00,0.1512662917819758,0.0859813647438836,-1.6182336163376667,0.7531369479362551,0.2242063132397997,0.2971463346976237,0.4430263776132714,0.8072932466393661,1.1957290433970602,0.5662081004862513,-0.4672594901702681,0.7612103349827871,0.1666978925053757,0.2474144202668678,0.408847475789852,0.7197044615226852,1.0265584054844732,0.474785518032791,-0.4625007222634404,0.4952180124051438,-1.6801210034456429,-1.7420083905536188,-1.865783164769571,-1.4637694491890898,-0.8452346456044796,-0.3520602090130611,0.1222397481140019,-0.3817839693483899,0.9268622775795194,1.1005876072227845,1.448038266509313,1.5870485321992178,1.540761780261405,1.164375759591879,0.2574485395454269,-0.9058087910357367,0.2242063132397997,0.07294002145782472,0.1512662917819758,0.2971463346976237,0.33361634542653557,0.13645828503956148,0.1512662917819758,0.5159663990710954,0.5947320333303067,0.31280385048127024,0.1512662917819758,1.0986200942076367,0.1666978925053757,0.08071652776149553,0.0859813647438836,0.2474144202668678,0.2877726841476138,0.15100679616676674,0.0859813647438836,0.4895640035513441,0.5229169443327613,0.2829256119617305,0.0859813647438836,0.9498449194940264,-1.6801210034456429,0.06188738710797572,-1.7420083905536188,-1.6182336163376667,-1.762637519589611,0.10106167995242571,-1.865783164769571,-1.6182336163376667,-1.5745450591653123,0.28509412723461947,-1.865783164769571,-0.999868346500632,0.9268622775795196,0.17372532964325607,0.7531369479362551,1.1005876072227845,1.1855216573803409,0.32193747463804084,0.7531369479362551,1.6101919081681242,1.383392172793666,0.30005982701484735,0.7531369479362551,1.6101919081681242,-0.07294002145782391,8.326672684688674e-17,-0.0807165277614921,0.0,0.061887387107976144,2.220446049250313e-16,-0.17372532964326437,6.661338147750939e-16,19,-0.9659258262890684,0.2588190451025203,0,0,0.0783262703241518,0.0053862488663279,-0.067553772591496,-0.1551282663520981,-0.5054262413945066,-0.8867944427113651,-1.051342500395805,0.448500357907143,-0.1753518065681423,0.0052648369823915,-0.0754516907791005,-0.1561682185405925,-0.2243914100780982,-0.4972841762281211,-0.7841026605932404,-0.7916986100179078,0.3137193140713985,-0.2461212479300289,-1.5563462292296906,-1.4944588421217144,-1.432571455013738,-1.261962355244401,-0.5795259561670524,0.0470178089086599,0.7199928802282067,-0.179135752912071,-0.9196479722931185,0.5794116182929907,0.4056862886497261,0.2319609590064616,0.1422022989399354,-0.216832341326169,-0.3862062899693655,-0.0958777310216232,-0.9463994649579208,0.6343469974167554
2025-09-01 19:30:00,0.0783262703241518,0.0052648369823915,-1.5563462292296906,0.5794116182929907,0.1512662917819758,0.2242063132397997,0.3700863561554475,0.7101842974499425,1.0986200942076367,0.8084180645196622,-0.5264535666737798,0.4595747435169853,0.0859813647438836,0.1666978925053757,0.3281309480283599,0.6429909755322382,0.9498449194940264,0.6842809758468342,-0.4992310718547684,0.2606453424151657,-1.6182336163376667,-1.6801210034456429,-1.803895777661595,-1.6184031500852425,-0.999868346500632,-0.4649071209114831,0.1522179489023509,-0.2656050062314136,0.7531369479362551,0.9268622775795194,1.2743129368660484,1.598620220183671,1.5523334682458585,1.2859805371535695,0.357082983624759,-1.1847052795861923,0.15126629178197576,0.07294002145782466,0.0783262703241518,0.2242063132397997,0.26067632396871165,0.13645828503956156,0.0783262703241518,0.4430263776132714,0.5097075480066829,0.3018624784042148,0.0783262703241518,1.0015111450182133,0.08598136474388361,0.08071652776149595,0.0052648369823915,0.1666978925053757,0.20705615638612174,0.15100679616676682,0.0052648369823915,0.408847475789852,0.44420193745679176,0.2847422281679106,0.0052648369823915,0.8731314335035794,-1.6182336163376665,0.06188738710797725,-1.6801210034456429,-1.5563462292296906,-1.7110646969996308,0.11578069956034825,-1.865783164769571,-1.5563462292296906,-1.6209182160594005,0.22122335738681131,-1.865783164769571,-1.1545020473967846,0.753136947936255,0.17372532964325552,0.5794116182929907,0.9268622775795194,1.0137249424011519,0.32501033146472785,0.5794116182929907,1.448038266509313,1.3023153519642605,0.37287056709539873,0.5794116182929907,1.6101919081681242,-0.07294002145782398,-6.938893903907228e-17,-0.0807165277614921,0.0,0.061887387107976144,0.0,-0.17372532964326437,0.0,19,-0.9659258262890684,0.2588190451025203,0,0,0.0053862488663279,-0.067553772591496,-0.1551282663520981,-0.2427027601127002,-0.5930007351551088,-1.005439162746417,-0.9181495038836202,0.2589985978382604,-0.2709444368876461,-0.0754516907791005,-0.1561682185405925,-0.2243914100780982,-0.292614601615604,-0.5655073677656269,-0.8662515703458425,-0.6782093262491984,0.1361145654583312,-0.3308804454081461,-1.4944588421217144,-1.432571455013738,-1.261962355244401,-1.0913532554750638,-0.4089168563977152,0.1617342746763607,0.6939848424173347,-0.1381035636688245,-0.8111281204233444,0.4056862886497261,0.2319609590064616,0.1422022989399354,0.0524436388734093,-0.3065910013926951,-0.2863042584129835,-0.1776748634110095,-1.2870616238267674,0.4886146626543531
2025-09-01 19:45:00,0.0053862488663279,-0.0754516907791005,-1.4944588421217144,0.4056862886497261,0.0783262703241518,0.1512662917819758,0.2971463346976237,0.613075348260519,1.0015111450182133,1.0506280285530731,-0.5856476431772917,0.1579391520511836,0.0052648369823915,0.0859813647438836,0.2474144202668678,0.5662774895417911,0.8731314335035794,0.8937764336608773,-0.5359614214460963,0.0260726724251874,-1.5563462292296906,-1.6182336163376667,-1.7420083905536188,-1.7730368509813947,-1.1545020473967846,-0.5777540328099051,0.1821961496906998,-0.1494260431144373,0.5794116182929907,0.7531369479362551,1.1005876072227845,1.6101919081681242,1.5639051562303117,1.407585314715261,0.4567174277040911,-1.4636017681366482,0.07832627032415183,0.07294002145782462,0.0053862488663279,0.1512662917819758,0.18773630251088771,0.13645828503956164,0.0053862488663279,0.3700863561554475,0.42669713999402586,0.2910968247576254,0.0053862488663279,0.9044021958287898,0.005264836982391534,0.0807165277614963,-0.0754516907791005,0.0859813647438836,0.1263396286246297,0.15100679616676688,-0.0754516907791005,0.3281309480283599,0.3651533437665684,0.2865047548882349,-0.0754516907791005,0.7964179475131321,-1.5563462292296906,0.061887387107978524,-1.6182336163376667,-1.4944588421217144,-1.6491773098916547,0.11578069956034841,-1.803895777661595,-1.4944588421217144,-1.6492479489531444,0.1724567292409234,-1.865783164769571,-1.309135748292937,0.5794116182929906,0.17372532964325543,0.4056862886497261,0.7531369479362551,0.8399996127578874,0.3250103314647276,0.4056862886497261,1.2743129368660484,1.2057971129992116,0.44241920309258564,0.4056862886497261,1.6101919081681242,-0.07294002145782391,6.938893903907228e-17,-0.08071652776149199,1.1102230246251565e-16,0.061887387107976144,0.0,-0.1737253296432646,-2.220446049250313e-16,19,-0.9659258262890684,0.2588190451025203,0,0,-0.067553772591496,-0.1551282663520981,-0.2427027601127002,-0.3302772538733024,-0.680575228915711,-1.1240838827814688,-0.7849565073714355,0.0694968377693781,-0.3665370672071498,-0.1561682185405925,-0.2243914100780982,-0.292614601615604,-0.3608377931531097,-0.6337305593031327,-0.9484004800984444,-0.5647200424804889,-0.0414901831547361,-0.4156396428862631,-1.432571455013738,-1.261962355244401,-1.0913532554750638,-0.9207441557057268,-0.238307756628378,0.2764507404440616,0.6679768046064629,-0.0970713744255779,-0.7026082685535703,0.2319609590064616,0.1422022989399354,0.0524436388734093,-0.0373150211931167,-0.3963496614592213,-0.1864022268566015,-0.2594719958003958,-1.627723782695614,0.3428823278919509
2025-09-01 20:00:00,-0.067553772591496,-0.1561682185405925,-1.432571455013738,0.2319609590064616,0.0053862488663279,0.0783262703241518,0.2242063132397997,0.5159663990710954,0.9044021958287898,1.1957290433970602,-0.5856476431772917,-0.1248154956430285,-0.0754516907791005,0.0052648369823915,0.1666978925053757,0.4895640035513441,0.7964179475131321,1.0265584054844732,-0.5359614214460963,-0.1574430796958801,-1.4944588421217144,-1.5563462292296906,-1.6801210034456429,-1.865783164769571,-1.309135748292937,-0.690600944708327,0.1821961496906998,-0.033247079997461,0.4056862886497261,0.5794116182929907,0.9268622775795194,1.6101919081681242,1.5754768442147646,1.529190092276952,0.5563518717834232,-1.5605684320410438,0.005386248866327899,0.07294002145782452,-0.067553772591496,0.0783262703241518,0.11479628105306379,0.13645828503956176,-0.067553772591496,0.2971463346976237,0.34570080929233543,0.2811450535350623,-0.067553772591496,0.8072932466393661,-0.07545169077910051,0.08071652776149667,-0.1561682185405925,0.0052648369823915,0.045623100863137596,0.15100679616676693,-0.1561682185405925,0.2474144202668678,0.28577116326209134,0.2881135139633174,-0.1561682185405925,0.7197044615226852,-1.4944588421217144,0.06188738710798005,-1.5563462292296906,-1.432571455013738,-1.5872899227836788,0.11578069956034864,-1.7420083905536188,-1.432571455013738,-1.6595342578465446,0.15289843754638627,-1.865783164769571,-1.432571455013738,0.40568628864972606,0.1737253296432553,0.2319609590064616,0.5794116182929907,0.666274283114623,0.3250103314647274,0.2319609590064616,1.1005876072227845,1.0938374558985198,0.505816750616843,0.2319609590064616,1.6101919081681242,-0.0729400214578239,1.3877787807814457e-17,-0.08071652776149202,-2.7755575615628914e-17,0.061887387107976366,2.220446049250313e-16,-0.1737253296432645,8.326672684688674e-17,20,-0.8660254037844386,0.5000000000000001,0,0,-0.1551282663520981,-0.2427027601127002,-0.3302772538733024,-0.4178517476339046,-0.768149722676313,-1.2427286028165203,-0.6517635108592509,-0.1200049222995043,-0.3881777045568656,-0.2243914100780982,-0.292614601615604,-0.3608377931531097,-0.4290609846906155,-0.7019537508406383,-1.0305493898510465,-0.4512307587117795,-0.2190949317678035,-0.428965953778245,-1.261962355244401,-1.0913532554750638,-0.9207441557057268,-0.7501350559363895,-0.0676986568590408,0.3911672062117623,0.6419687667955911,-0.0560391851823314,-0.5940884166837963,0.1422022989399354,0.0524436388734093,-0.0373150211931167,-0.1270736812596429,-0.3963496614592213,-0.0865001953002195,-0.2594719958003958,-1.78838267987943,0.1971499931295485
2025-09-01 20:15:00,-0.1551282663520981,-0.2243914100780982,-1.261962355244401,0.1422022989399354,-0.067553772591496,0.0053862488663279,0.1512662917819758,0.4430263776132714,0.8072932466393661,1.1957290433970602,-0.4026317556473925,-0.1248154956430285,-0.1561682185405925,-0.0754516907791005,0.0859813647438836,0.408847475789852,0.7197044615226852,1.0265584054844732,-0.3631963132233811,-0.1574430796958801,-1.432571455013738,-1.4944588421217144,-1.6182336163376667,-1.865783164769571,-1.4637694491890898,-0.8452346456044796,0.0993274385806267,0.2489272205835802,0.2319609590064616,0.4056862886497261,0.7531369479362551,1.448038266509313,1.5870485321992178,1.540761780261405,0.6779566493451142,-1.5605684320410438,-0.07243193002575539,0.08036836886435311,-0.1551282663520981,0.0053862488663279,0.039417180878110185,0.14044214791029436,-0.1551282663520981,0.2242063132397997,0.2654990165430467,0.2746968918763917,-0.1551282663520981,0.7101842974499425,-0.15200377313259708,0.07455713882911552,-0.2243914100780982,-0.0754516907791005,-0.033011204194356734,0.14771813591001182,-0.2243914100780982,0.1666978925053757,0.20709650729535942,0.2877490529502086,-0.2243914100780982,0.6429909755322382,-1.3963308841266178,0.12041049927743928,-1.4944588421217144,-1.261962355244401,-1.5072822502321424,0.14867327122430637,-1.6801210034456429,-1.261962355244401,-1.6427170000178204,0.1842683245469776,-1.865783164769571,-1.261962355244401,0.2599498488653743,0.13395330035125955,0.1422022989399354,0.4056862886497261,0.5065433984008149,0.3036768762037164,0.1422022989399354,0.9268622775795194,0.9734336031269127,0.5479502042967483,0.1422022989399354,1.6101919081681242,-0.08757449376060208,-0.014634472302778187,-0.0682231915375057,0.012493336223986323,0.17060909976933702,0.10872171266136066,-0.08975866006652619,0.08396666957673832,20,-0.8660254037844386,0.5000000000000001,0,0,-0.2427027601127002,-0.3302772538733024,-0.4178517476339046,-0.5054262413945066,-0.8867944427113651,-1.3613733228515723,-0.523400790195622,-0.1544518384490152,-0.3881777045568656,-0.292614601615604,-0.3608377931531097,-0.4290609846906155,-0.4972841762281211,-0.7841026605932404,-1.1126982996036483,-0.3630964337263461,-0.2408236927851004,-0.428965953778245,-1.0913532554750638,-0.9207441557057268,-0.7501350559363895,-0.5795259561670524,0.0470178089086599,0.5058836719794632,0.5231623696252496,-0.0533946466625063,-0.4274523441660321,0.0524436388734093,-0.0373150211931167,-0.1270736812596429,-0.216832341326169,-0.3862062899693655,0.0134018362561624,-0.2438042144541662,-1.78838267987943,0.06951024748696
