utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m),x_error (m)_diff_1,x_error (m)_diff_2,x_error (m)_diff_4,x_error (m)_rolling_std_6,x_error (m)_rolling_std_12,x_error (m)_pct_change,x_error (m)_acceleration,x_error (m)_lag_1,x_error (m)_lag_2,x_error (m)_lag_4,x_error (m)_lag_8,x_error (m)_lag_12,x_error (m)_lag_24,x_error (m)_lag_48,x_error (m)_rolling_mean_3,x_error (m)_rolling_mean_6,x_error (m)_rolling_mean_12,x_error (m)_rolling_mean_24,x_error (m)_ewm_6,x_error (m)_ewm_12,x_error (m)_ewm_24,y_error (m)_diff_1,y_error (m)_diff_2,y_error (m)_diff_4,y_error (m)_rolling_std_6,y_error (m)_rolling_std_12,y_error (m)_pct_change,y_error (m)_acceleration,y_error (m)_lag_1,y_error (m)_lag_2,y_error (m)_lag_4,y_error (m)_lag_8,y_error (m)_lag_12,y_error (m)_lag_24,y_error (m)_lag_48,y_error (m)_rolling_mean_3,y_error (m)_rolling_mean_6,y_error (m)_rolling_mean_12,y_error (m)_rolling_mean_24,y_error (m)_ewm_6,y_error (m)_ewm_12,y_error (m)_ewm_24,z_error (m)_diff_1,z_error (m)_diff_2,z_error (m)_diff_4,z_error (m)_rolling_std_6,z_error (m)_rolling_std_12,z_error (m)_pct_change,z_error (m)_acceleration,z_error (m)_lag_1,z_error (m)_lag_2,z_error (m)_lag_4,z_error (m)_lag_8,z_error (m)_lag_12,z_error (m)_lag_24,z_error (m)_lag_48,z_error (m)_rolling_mean_3,z_error (m)_rolling_mean_6,z_error (m)_rolling_mean_12,z_error (m)_rolling_mean_24,z_error (m)_ewm_6,z_error (m)_ewm_12,z_error (m)_ewm_24,satclockerror (m)_diff_1,satclockerror (m)_diff_2,satclockerror (m)_diff_4,satclockerror (m)_rolling_std_6,satclockerror (m)_rolling_std_12,satclockerror (m)_pct_change,satclockerror (m)_acceleration,satclockerror (m)_lag_1,satclockerror (m)_lag_2,satclockerror (m)_lag_4,satclockerror (m)_lag_8,satclockerror (m)_lag_12,satclockerror (m)_lag_24,satclockerror (m)_lag_48,satclockerror (m)_rolling_mean_3,satclockerror (m)_rolling_mean_6,satclockerror (m)_rolling_mean_12,satclockerror (m)_rolling_mean_24,satclockerror (m)_ewm_6,satclockerror (m)_ewm_12,satclockerror (m)_ewm_24,hour_sin,hour_cos,dow_sin,dow_cos,minute_of_day,minute_sin,minute_cos,x_error (m)_t+1,x_error (m)_t+2,x_error (m)_t+3,x_error (m)_t+4,x_error (m)_t+8,x_error (m)_t+12,x_error (m)_t+24,x_error (m)_t+48,x_error (m)_t+96,y_error (m)_t+1,y_error (m)_t+2,y_error (m)_t+3,y_error (m)_t+4,y_error (m)_t+8,y_error (m)_t+12,y_error (m)_t+24,y_error (m)_t+48,y_error (m)_t+96,z_error (m)_t+1,z_error (m)_t+2,z_error (m)_t+3,z_error (m)_t+4,z_error (m)_t+8,z_error (m)_t+12,z_error (m)_t+24,z_error (m)_t+48,z_error (m)_t+96,satclockerror (m)_t+1,satclockerror (m)_t+2,satclockerror (m)_t+3,satclockerror (m)_t+4,satclockerror (m)_t+8,satclockerror (m)_t+12,satclockerror (m)_t+24,satclockerror (m)_t+48,satclockerror (m)_t+96
2025-09-01 18:00:00,0.5159663990710954,0.4895640035513441,-1.865783164769571,1.6101919081681242,-0.09710894918942359,-0.19421789837884706,-0.38843579675769435,0.18167420852823318,0.23977489795546994,-0.15839643441047035,-1.1102230246251565e-16,0.613075348260519,0.7101842974499425,0.9044021958287898,1.1957290433970602,0.3239981364528403,-0.1712891076527089,2.118570496578895,0.613075348260519,0.7587387720446542,0.8723137505690558,0.2861830095664575,0.7028851805917761,0.6672625988787435,0.48771633121851976,-0.07671348599044703,-0.15342697198089406,-0.306853943961788,0.14351779076066867,0.19614024917573392,-0.13546977834580798,0.0,0.5662774895417911,0.6429909755322382,0.7964179475131321,1.0265584054844732,0.265290060218748,-0.2788489743068009,1.5507950273600462,0.5662774895417911,0.6813477185274617,0.7619909140973539,0.2263218513753373,0.6342657517527609,0.5892440930548678,0.41983039581408366,-0.09274631378817633,-0.24738001468432858,-0.556647416476634,0.27342092243429167,0.5191440948146109,0.05230929844286103,0.06188738710797592,-1.7730368509813947,-1.6184031500852425,-1.309135748292937,-0.690600944708327,-0.2392132971146391,0.0023269449606061,-0.9045893033747828,-1.7524077219454028,-1.5307717351191699,-1.0929213091885757,-0.5236166852650276,-1.5319475837567595,-1.1651417657893928,-0.6940899959566932,0.0,0.011571687984453183,0.03471506395335955,0.018896487349722463,0.14255922734162904,0.0,-0.011571687984453183,1.6101919081681242,1.598620220183671,1.5754768442147646,1.529190092276952,1.0427709820301876,-0.2407236808512334,0.3492254074413137,1.606334678839973,1.5909057615273687,1.5021384601174281,0.9636736385085762,1.5712060957680936,1.4133555744661956,1.0500849391604274,-1.0,-1.8369701987210297e-16,0.0,1.0,1080,-1.0,-1.8369701987210297e-16,0.4430263776132714,0.3700863561554475,0.2971463346976237,0.2242063132397997,-0.067553772591496,-0.4178517476339046,-1.5986627629216763,1.2684002952763334,0.2070187147098726,0.408847475789852,0.3281309480283599,0.2474144202668678,0.1666978925053757,-0.1561682185405925,-0.4290609846906155,-1.2769961191088528,1.0832556551411046,0.0929155419824393,-1.865783164769571,-1.803895777661595,-1.7420083905536188,-1.6801210034456429,-1.432571455013738,-0.7501350559363895,0.8240250314716938,-0.3748199130581583,-1.3537273797722145,1.448038266509313,1.2743129368660484,1.1005876072227845,0.9268622775795194,0.2319609590064616,-0.1270736812596429,0.2313107985359219,0.7171036859249161,1.3630086712287668
2025-09-01 18:15:00,0.4430263776132714,0.408847475789852,-1.865783164769571,1.448038266509313,-0.07294002145782402,-0.1700489706472476,-0.3642668690260947,0.1753734730432697,0.25614884168832014,-0.1413658362039455,0.024168927731599565,0.5159663990710954,0.613075348260519,0.8072932466393661,1.1957290433970602,0.5662081004862513,-0.2304831841562207,1.9677527008459943,0.5240227083149619,0.6656579774771639,0.8620486069963076,0.31424590797351964,0.6286398046455688,0.6327565836110876,0.4840849705785247,-0.08071652776149213,-0.15743001375193916,-0.3108569857328332,0.1445929260978862,0.20561261026953787,-0.16487431097050986,-0.004003041771045102,0.4895640035513441,0.5662774895417911,0.7197044615226852,1.0265584054844732,0.474785518032791,-0.3155793238981288,1.4335086923650568,0.4882296562943291,0.6039670589085071,0.7564960772437755,0.2565063013623365,0.5698605268683975,0.5614842227072016,0.4189379593653798,0.0,-0.09274631378817633,-0.40201371558048127,0.2280914931483791,0.5065130662244026,0.0,0.09274631378817633,-1.865783164769571,-1.7730368509813947,-1.4637694491890898,-0.8452346456044796,-0.3520602090130611,0.0023269449606061,-0.8464998218162949,-1.834867726840179,-1.6493185880146344,-1.2190648888349516,-0.601454606503785,-1.6273291830423031,-1.272958168839369,-0.7892979814686425,-0.1621536416588112,-0.1621536416588112,-0.13901026568990482,0.062016049419777584,0.09802239411677673,-0.10070454387222039,-0.1621536416588112,1.6101919081681242,1.6101919081681242,1.5870485321992178,1.540761780261405,1.164375759591879,-0.1410892367719013,0.2097771631660858,1.5561406942818536,1.5715946132405358,1.5257770023605477,1.0298872844786269,1.5360152856705311,1.4186926314965422,1.0824213354398833,-1.0,-1.8369701987210297e-16,0.0,1.0,1095,-0.9978589232386036,0.06540312923014237,0.3700863561554475,0.2971463346976237,0.2242063132397997,0.1512662917819758,-0.1551282663520981,-0.5054262413945066,-1.5841144864445436,1.2065073981826726,0.2070187147098726,0.3281309480283599,0.2474144202668678,0.1666978925053757,0.0859813647438836,-0.2243914100780982,-0.4972841762281211,-1.2456557450927457,1.0241383085236682,0.0929155419824393,-1.803895777661595,-1.7420083905536188,-1.6801210034456429,-1.6182336163376667,-1.261962355244401,-0.5795259561670524,0.8240250314716938,-0.3432645098850572,-1.3537273797722145,1.2743129368660484,1.1005876072227845,0.9268622775795194,0.7531369479362551,0.1422022989399354,-0.216832341326169,0.2313107985359219,0.4162491705174654,1.2172763364663644
2025-09-01 18:30:00,0.3700863561554475,0.3281309480283599,-1.803895777661595,1.2743129368660484,-0.07294002145782391,-0.14588004291564793,-0.340097941294495,0.16526392267102558,0.293082972640114,-0.1646403580996142,1.1102230246251565e-16,0.4430263776132714,0.5159663990710954,0.7101842974499425,1.0986200942076367,0.8084180645196622,-0.2896772606597326,1.6661171093801923,0.44302637761327146,0.576605337531607,0.825520964632623,0.3417360586741522,0.55476738818538,0.5923377163230137,0.4748334399355897,-0.08071652776149207,-0.1614330555229842,-0.31486002750387826,0.14631131280989673,0.23983961055800287,-0.19742454715063584,5.551115123125783e-17,0.408847475789852,0.4895640035513441,0.6429909755322382,0.9498449194940264,0.6842809758468342,-0.3523096734894567,1.198936022375079,0.408847475789852,0.5259192256610451,0.7268169082589027,0.28485799392557887,0.5007949304777944,0.5255765557750046,0.4115685377962724,0.061887387107976144,0.061887387107976144,-0.18549262757635243,0.15968749162526183,0.4715521784021721,-0.033169656729976627,0.061887387107976144,-1.865783164769571,-1.865783164769571,-1.6184031500852425,-0.999868346500632,-0.4649071209114831,0.032305145748955,-0.7303208586993186,-1.845154035733579,-1.7317785929094107,-1.3306472768974607,-0.6779629783125579,-1.67777678328451,-1.3546571758303954,-0.871637426112219,-0.1737253296432646,-0.3358789713020758,-0.3243072833176226,0.1359960725932519,0.10064012137469781,-0.119972885842342,-0.011571687984453405,1.448038266509313,1.6101919081681242,1.598620220183671,1.5523334682458585,1.2859805371535695,-0.0414547926925692,-0.0691193253843697,1.4441810371811616,1.5214006286824164,1.5248047023365876,1.0847109398769026,1.4612431833745023,1.3964759388287442,1.0979942530555964,-1.0,-1.8369701987210297e-16,0.0,1.0,1110,-0.9914448613738104,0.13052619222005213,0.2971463346976237,0.2242063132397997,0.1512662917819758,0.0783262703241518,-0.2427027601127002,-0.5930007351551088,-1.4509214899323588,1.0170056381137904,0.1114260843903688,0.2474144202668678,0.1666978925053757,0.0859813647438836,0.0052648369823915,-0.292614601615604,-0.5655073677656269,-1.132166461324036,0.8465335599106008,0.0081563445043222,-1.7420083905536188,-1.6801210034456429,-1.6182336163376667,-1.5563462292296906,-1.0913532554750638,-0.4089168563977152,0.7980169936608221,-0.3022323206418106,-1.2452075279024406,1.1005876072227845,0.9268622775795194,0.7531369479362551,0.5794116182929907,0.0524436388734093,-0.3065910013926951,0.1495136661465356,0.0755870116486189,1.071544001703962
2025-09-01 18:45:00,0.2971463346976237,0.2474144202668678,-1.7420083905536188,1.1005876072227845,-0.0729400214578238,-0.1458800429156477,-0.3159290135628953,0.153666043687111,0.3199530156962936,-0.1970891934940362,1.1102230246251565e-16,0.3700863561554475,0.4430263776132714,0.613075348260519,1.0015111450182133,1.0506280285530731,-0.3488713371632444,1.3644815179143903,0.3700863561554475,0.49158085220798325,0.7627308234780021,0.368653461668355,0.4811613710485417,0.5469159905500501,0.460429917523193,-0.0807165277614921,-0.16143305552298418,-0.31886306927492336,0.14823690257528377,0.26966129733078864,-0.24598876834536154,-2.7755575615628914e-17,0.3281309480283599,0.408847475789852,0.5662774895417911,0.8731314335035794,0.8937764336608773,-0.3890400230807846,0.9643633523851004,0.3281309480283599,0.4472042187850755,0.6729534071427352,0.31137692906506437,0.4284004971648638,0.4827751563238975,0.39826201503112585,0.061887387107976144,0.12377477421595229,0.03102846042777596,0.092599572858669,0.41945726887752943,-0.0343076290073705,0.0,-1.803895777661595,-1.865783164769571,-1.7730368509813947,-1.1545020473967846,-0.5777540328099051,0.062283346537304,-0.6141418955823424,-1.8038957776615951,-1.7781517498034989,-1.4276684733761036,-0.7531418006913463,-1.6961286715380894,-1.4142597311492708,-0.9421907038902645,-0.17372532964326393,-0.3474506592865285,-0.5096043009453397,0.21251254332060368,0.15660563302655395,-0.13632862432560033,6.661338147750939e-16,1.2743129368660484,1.448038266509313,1.6101919081681242,1.5639051562303117,1.407585314715261,0.0581796513867627,-0.3480158139348254,1.2743129368660486,1.4403238078530112,1.4992215600455479,1.1281446047034034,1.358198730449069,1.3509469718798337,1.0982044733460352,-1.0,-1.8369701987210297e-16,0.0,1.0,1125,-0.9807852804032304,0.1950903220161283,0.2242063132397997,0.1512662917819758,0.0783262703241518,0.0053862488663279,-0.3302772538733024,-0.680575228915711,-1.3177284934201745,0.8275038780449078,0.0158334540708651,0.1666978925053757,0.0859813647438836,0.0052648369823915,-0.0754516907791005,-0.3608377931531097,-0.6337305593031327,-1.0186771775553265,0.6689288112975333,-0.0766028529737948,-1.6801210034456429,-1.6182336163376667,-1.5563462292296906,-1.4944588421217144,-0.9207441557057268,-0.238307756628378,0.7720089558499502,-0.2612001313985641,-1.1366876760326663,0.9268622775795194,0.7531369479362551,0.5794116182929907,0.4056862886497261,-0.0373150211931167,-0.3963496614592213,0.0677165337571493,-0.2650751472202277,0.92581166694156
2025-09-01 19:00:00,0.2242063132397997,0.1666978925053757,-1.6801210034456429,0.9268622775795194,-0.072940021457824,-0.1458800429156478,-0.29176008583129576,0.1431122001830832,0.3233258619680514,-0.24546835326792038,-1.942890293094024e-16,0.2971463346976237,0.3700863561554475,0.5159663990710954,0.9044021958287898,1.1957290433970602,-0.4080654136667562,1.0628459264485888,0.2971463346976236,0.4105845215062928,0.6817705959648971,0.39499811695612813,0.4077456389247385,0.49726125577947217,0.4413016568419037,-0.0807165277614921,-0.1614330555229842,-0.3228661110459684,0.14994202739796436,0.28115576037181456,-0.3262401911514661,0.0,0.2474144202668678,0.3281309480283599,0.4895640035513441,0.7964179475131321,1.0265584054844732,-0.4257703726721125,0.7297906823951221,0.24741442026686777,0.3678220382805985,0.601298364394477,0.33606310678079304,0.35362832305929187,0.4341409386185824,0.3795110569567046,0.06188738710797592,0.12377477421595207,0.1856621613239282,0.07256578764634426,0.35345776574131765,-0.03552645753233585,-2.220446049250313e-16,-1.7420083905536188,-1.803895777661595,-1.865783164769571,-1.309135748292937,-0.690600944708327,0.0922615473256529,-0.4979629324653661,-1.7420083905536188,-1.788438058696899,-1.51012847827088,-0.8269910736401503,-1.6915550520007905,-1.45516730811342,-1.0019447795989025,-0.17372532964326504,-0.34745065928652896,-0.6833296305886047,0.27899215234424324,0.2268845059662811,-0.15784779739764865,-1.1102230246251565e-15,1.1005876072227845,1.2743129368660484,1.6101919081681242,1.5754768442147646,1.529190092276952,0.1578140954660948,-0.6269123024852812,1.100587607222784,1.328364150752319,1.4490275754874284,1.1601882789581295,1.2349597416969085,1.2856938527566073,1.084329999640205,-0.9659258262890684,0.2588190451025203,0.0,1.0,1140,-0.9659258262890682,0.25881904510252113,0.1512662917819758,0.0783262703241518,0.0053862488663279,-0.067553772591496,-0.4178517476339046,-0.768149722676313,-1.1845354969079895,0.6380021179760254,-0.0797591762486386,0.0859813647438836,0.0052648369823915,-0.0754516907791005,-0.1561682185405925,-0.4290609846906155,-0.7019537508406383,-0.9051878937866172,0.491324062684466,-0.1613620504519119,-1.6182336163376667,-1.5563462292296906,-1.4944588421217144,-1.432571455013738,-0.7501350559363895,-0.0676986568590408,0.7460009180390784,-0.2201679421553175,-1.0281678241628924,0.7531369479362551,0.5794116182929907,0.4056862886497261,0.2319609590064616,-0.1270736812596429,-0.3963496614592213,-0.0140805986322369,-0.6057373060890742,0.7800793321791576
2025-09-01 19:15:00,0.1512662917819758,0.0859813647438836,-1.6182336163376667,0.7531369479362551,-0.07294002145782391,-0.1458800429156479,-0.29176008583129565,0.13645828503956148,0.31280385048127024,-0.32532545762799714,8.326672684688674e-17,0.2242063132397997,0.2971463346976237,0.4430263776132714,0.8072932466393661,1.1957290433970602,-0.4672594901702681,0.7612103349827871,0.2242063132397997,0.33361634542653557,0.5947320333303067,0.42077002453747164,0.33446582451333534,0.44402482743938243,0.41783885808116267,-0.0807165277614921,-0.1614330555229842,-0.3228661110459684,0.15100679616676674,0.2829256119617305,-0.4842084476796198,0.0,0.1666978925053757,0.2474144202668678,0.408847475789852,0.7197044615226852,1.0265584054844732,-0.4625007222634404,0.4952180124051438,0.1666978925053757,0.2877726841476138,0.5229169443327613,0.35891652707276483,0.2771577625575431,0.38057145312274515,0.3557655799274856,0.061887387107976144,0.12377477421595207,0.24754954843190435,0.10106167995242571,0.28509412723461947,-0.03683507734327207,2.220446049250313e-16,-1.6801210034456429,-1.7420083905536188,-1.865783164769571,-1.4637694491890898,-0.8452346456044796,0.1222397481140019,-0.3817839693483899,-1.6801210034456429,-1.762637519589611,-1.5745450591653123,-0.8995107971589699,-1.6706060701134473,-1.4802574647219595,-1.0518002892947806,-0.17372532964326437,-0.3474506592865294,-0.6949013185730579,0.32193747463804084,0.30005982701484735,-0.18743381173840012,6.661338147750939e-16,0.9268622775795194,1.1005876072227845,1.448038266509313,1.5870485321992178,1.540761780261405,0.2574485395454269,-0.9058087910357367,0.9268622775795196,1.1855216573803409,1.383392172793666,1.1808419626410807,1.0972960845669986,1.203752118192246,1.0575376947725559,-0.9659258262890684,0.2588190451025203,0.0,1.0,1155,-0.9469301294951057,0.3214394653031615,0.0783262703241518,0.0053862488663279,-0.067553772591496,-0.1551282663520981,-0.5054262413945066,-0.8867944427113651,-1.051342500395805,0.448500357907143,-0.1753518065681423,0.0052648369823915,-0.0754516907791005,-0.1561682185405925,-0.2243914100780982,-0.4972841762281211,-0.7841026605932404,-0.7916986100179078,0.3137193140713985,-0.2461212479300289,-1.5563462292296906,-1.4944588421217144,-1.432571455013738,-1.261962355244401,-0.5795259561670524,0.0470178089086599,0.7199928802282067,-0.179135752912071,-0.9196479722931185,0.5794116182929907,0.4056862886497261,0.2319609590064616,0.1422022989399354,-0.216832341326169,-0.3862062899693655,-0.0958777310216232,-0.9463994649579208,0.6343469974167554
2025-09-01 19:30:00,0.0783262703241518,0.0052648369823915,-1.5563462292296906,0.5794116182929907,-0.07294002145782398,-0.14588004291564788,-0.2917600858312957,0.13645828503956156,0.3018624784042148,-0.48219613635372527,-6.938893903907228e-17,0.1512662917819758,0.2242063132397997,0.3700863561554475,0.7101842974499425,1.0986200942076367,-0.5264535666737798,0.4595747435169853,0.15126629178197576,0.26067632396871165,0.5097075480066829,0.4459691844123855,0.26128309407300127,0.3877577569898811,0.39039812937010065,-0.0807165277614921,-0.1614330555229842,-0.3228661110459684,0.15100679616676682,0.2847422281679106,-0.9387676969530072,0.0,0.0859813647438836,0.1666978925053757,0.3281309480283599,0.6429909755322382,0.9498449194940264,-0.4992310718547684,0.2606453424151657,0.08598136474388361,0.20705615638612174,0.44420193745679176,0.37993718994097986,0.19947406882274546,0.32282606857128454,0.3274367457486904,0.061887387107976144,0.12377477421595229,0.24754954843190435,0.11578069956034825,0.22122335738681131,-0.03824379031751768,0.0,-1.6182336163376667,-1.6801210034456429,-1.803895777661595,-1.6184031500852425,-0.999868346500632,0.1522179489023509,-0.2656050062314136,-1.6182336163376665,-1.7110646969996308,-1.6209182160594005,-0.9707009712478049,-1.63796040098975,-1.4919646256873855,-1.0925796558316425,-0.17372532964326437,-0.34745065928652874,-0.6949013185730577,0.32501033146472785,0.37287056709539873,-0.23066897742742043,0.0,0.7531369479362551,0.9268622775795194,1.2743129368660484,1.598620220183671,1.5523334682458585,0.357082983624759,-1.1847052795861923,0.753136947936255,1.0137249424011519,1.3023153519642605,1.1901056557522571,0.9493290928442986,1.1076899101009,1.018893684425139,-0.9659258262890684,0.2588190451025203,0.0,1.0,1170,-0.9238795325112866,0.38268343236509,0.0053862488663279,-0.067553772591496,-0.1551282663520981,-0.2427027601127002,-0.5930007351551088,-1.005439162746417,-0.9181495038836202,0.2589985978382604,-0.2709444368876461,-0.0754516907791005,-0.1561682185405925,-0.2243914100780982,-0.292614601615604,-0.5655073677656269,-0.8662515703458425,-0.6782093262491984,0.1361145654583312,-0.3308804454081461,-1.4944588421217144,-1.432571455013738,-1.261962355244401,-1.0913532554750638,-0.4089168563977152,0.1617342746763607,0.6939848424173347,-0.1381035636688245,-0.8111281204233444,0.4056862886497261,0.2319609590064616,0.1422022989399354,0.0524436388734093,-0.3065910013926951,-0.2863042584129835,-0.1776748634110095,-1.2870616238267674,0.4886146626543531
2025-09-01 19:45:00,0.0053862488663279,-0.0754516907791005,-1.4944588421217144,0.4056862886497261,-0.07294002145782391,-0.14588004291564788,-0.2917600858312958,0.13645828503956164,0.2910968247576254,-0.9312331757399273,6.938893903907228e-17,0.0783262703241518,0.1512662917819758,0.2971463346976237,0.613075348260519,1.0015111450182133,-0.5856476431772917,0.1579391520511836,0.07832627032415183,0.18773630251088771,0.42669713999402586,0.47059559658086964,0.1881697092486952,0.32892628048469447,0.35930558763300807,-0.08071652776149199,-0.1614330555229841,-0.3228661110459683,0.15100679616676688,0.2865047548882349,-15.331249197544444,1.1102230246251565e-16,0.0052648369823915,0.0859813647438836,0.2474144202668678,0.5662774895417911,0.8731314335035794,-0.5359614214460963,0.0260726724251874,0.005264836982391534,0.1263396286246297,0.3651533437665684,0.3991250953854381,0.12092385127844481,0.2615472647274862,0.2949005406016143,0.061887387107976144,0.12377477421595229,0.24754954843190435,0.11578069956034841,0.1724567292409234,-0.03976453692993953,0.0,-1.5563462292296906,-1.6182336163376667,-1.7420083905536188,-1.7730368509813947,-1.1545020473967846,0.1821961496906998,-0.1494260431144373,-1.5563462292296906,-1.6491773098916547,-1.6492479489531444,-1.0405615959066556,-1.5969599553299654,-1.4923483844990062,-1.1250343565973515,-0.1737253296432646,-0.34745065928652896,-0.6949013185730584,0.3250103314647276,0.44241920309258564,-0.29983059393092293,-2.220446049250313e-16,0.5794116182929907,0.7531369479362551,1.1005876072227845,1.6101919081681242,1.5639051562303117,0.4567174277040911,-1.4636017681366482,0.5794116182929906,0.8399996127578874,1.2057971129992116,1.1879793582916585,0.7940025763413663,0.9996800069451037,0.9693726760819847,-0.9659258262890684,0.2588190451025203,0.0,1.0,1185,-0.8968727415326884,0.442288690219001,-0.067553772591496,-0.1551282663520981,-0.2427027601127002,-0.3302772538733024,-0.680575228915711,-1.1240838827814688,-0.7849565073714355,0.0694968377693781,-0.3665370672071498,-0.1561682185405925,-0.2243914100780982,-0.292614601615604,-0.3608377931531097,-0.6337305593031327,-0.9484004800984444,-0.5647200424804889,-0.0414901831547361,-0.4156396428862631,-1.432571455013738,-1.261962355244401,-1.0913532554750638,-0.9207441557057268,-0.238307756628378,0.2764507404440616,0.6679768046064629,-0.0970713744255779,-0.7026082685535703,0.2319609590064616,0.1422022989399354,0.0524436388734093,-0.0373150211931167,-0.3963496614592213,-0.1864022268566015,-0.2594719958003958,-1.627723782695614,0.3428823278919509
2025-09-01 20:00:00,-0.067553772591496,-0.1561682185405925,-1.432571455013738,0.2319609590064616,-0.0729400214578239,-0.14588004291564782,-0.2917600858312957,0.13645828503956176,0.2811450535350623,-13.541895903438101,1.3877787807814457e-17,0.0053862488663279,0.0783262703241518,0.2242063132397997,0.5159663990710954,0.9044021958287898,-0.5856476431772917,-0.1248154956430285,0.005386248866327899,0.11479628105306379,0.34570080929233543,0.4921828411886111,0.11510585695205672,0.2679248829024404,0.324859641917474,-0.08071652776149202,-0.161433055522984,-0.3228661110459682,0.15100679616676693,0.2881135139633174,1.069777587858241,-2.7755575615628914e-17,-0.0754516907791005,0.0052648369823915,0.1666978925053757,0.4895640035513441,0.7964179475131321,-0.5359614214460963,-0.1574430796958801,-0.07545169077910051,0.045623100863137596,0.28577116326209134,0.4149498121731674,0.041754688102104566,0.1972786386682508,0.2585009874016706,0.061887387107976366,0.12377477421595251,0.2475495484319048,0.11578069956034864,0.15289843754638627,-0.04141123553467252,2.220446049250313e-16,-1.4944588421217144,-1.5563462292296906,-1.6801210034456429,-1.865783164769571,-1.309135748292937,0.1821961496906998,-0.033247079997461,-1.4944588421217144,-1.5872899227836788,-1.6595342578465446,-1.1078435794360069,-1.5499918121624299,-1.4831512604230657,-1.1498514443425802,-0.1737253296432645,-0.3474506592865291,-0.6949013185730578,0.3250103314647274,0.505816750616843,-0.4282257855484508,8.326672684688674e-17,0.4056862886497261,0.5794116182929907,0.9268622775795194,1.6101919081681242,1.5754768442147646,0.5563518717834232,-1.5605684320410438,0.40568628864972606,0.666274283114623,1.0938374558985198,1.174463070259285,0.6334192563505024,0.8815607358457953,0.909866322600541,-0.8660254037844386,0.5000000000000001,0.0,1.0,1200,-0.8660254037844386,0.5000000000000001,-0.1551282663520981,-0.2427027601127002,-0.3302772538733024,-0.4178517476339046,-0.768149722676313,-1.2427286028165203,-0.6517635108592509,-0.1200049222995043,-0.3881777045568656,-0.2243914100780982,-0.292614601615604,-0.3608377931531097,-0.4290609846906155,-0.7019537508406383,-1.0305493898510465,-0.4512307587117795,-0.2190949317678035,-0.428965953778245,-1.261962355244401,-1.0913532554750638,-0.9207441557057268,-0.7501350559363895,-0.0676986568590408,0.3911672062117623,0.6419687667955911,-0.0560391851823314,-0.5940884166837963,0.1422022989399354,0.0524436388734093,-0.0373150211931167,-0.1270736812596429,-0.3963496614592213,-0.0865001953002195,-0.2594719958003958,-1.78838267987943,0.1971499931295485
2025-09-01 20:15:00,-0.1551282663520981,-0.2243914100780982,-1.261962355244401,0.1422022989399354,-0.08757449376060208,-0.160514515218426,-0.3063945581340739,0.14044214791029436,0.2746968918763917,1.2963671812997517,-0.014634472302778187,-0.067553772591496,0.0053862488663279,0.1512662917819758,0.4430263776132714,0.8072932466393661,-0.4026317556473925,-0.1248154956430285,-0.07243193002575539,0.039417180878110185,0.2654990165430467,0.502495486575915,0.037896107178211555,0.20283575055973038,0.2861533709807475,-0.0682231915375057,-0.1489397192989977,-0.3103727748219818,0.14771813591001182,0.2877490529502086,0.43685707741983726,0.012493336223986323,-0.1561682185405925,-0.0754516907791005,0.0859813647438836,0.408847475789852,0.7197044615226852,-0.3631963132233811,-0.1574430796958801,-0.15200377313259708,-0.033011204194356734,0.20709650729535942,0.4207333498042208,-0.03428705448956001,0.13240230420254384,0.219560498176596,0.17060909976933702,0.2324964868773134,0.3562712610932657,0.14867327122430637,0.1842683245469776,-0.1190929074931909,0.10872171266136066,-1.432571455013738,-1.4944588421217144,-1.6182336163376667,-1.865783164769571,-1.4637694491890898,0.0993274385806267,0.2489272205835802,-1.3963308841266178,-1.5072822502321424,-1.6427170000178204,-1.16456398751205,-1.467697681339035,-1.4491200897598,-1.1588920789451753,-0.08975866006652619,-0.2634839897097907,-0.6109346489963197,0.3036768762037164,0.5479502042967483,-0.38695589314245693,0.08396666957673832,0.2319609590064616,0.4056862886497261,0.7531369479362551,1.448038266509313,1.5870485321992178,0.6779566493451142,-1.5605684320410438,0.2599498488653743,0.5065433984008149,0.9734336031269127,1.152139972325736,0.4930715537635423,0.7678062365984446,0.8479618221407141,-0.8660254037844386,0.5000000000000001,0.0,1.0,1215,-0.8314696123025455,0.5555702330196018,-0.2427027601127002,-0.3302772538733024,-0.4178517476339046,-0.5054262413945066,-0.8867944427113651,-1.3613733228515723,-0.523400790195622,-0.1544518384490152,-0.3881777045568656,-0.292614601615604,-0.3608377931531097,-0.4290609846906155,-0.4972841762281211,-0.7841026605932404,-1.1126982996036483,-0.3630964337263461,-0.2408236927851004,-0.428965953778245,-1.0913532554750638,-0.9207441557057268,-0.7501350559363895,-0.5795259561670524,0.0470178089086599,0.5058836719794632,0.5231623696252496,-0.0533946466625063,-0.4274523441660321,0.0524436388734093,-0.0373150211931167,-0.1270736812596429,-0.216832341326169,-0.3862062899693655,0.0134018362561624,-0.2438042144541662,-1.78838267987943,0.06951024748696
